SystemCodeNumber,Occupancy,Capacity,rate,PriceLevel,Timestamp
BHMBCCTHL01,355,387,0.917312661498708,High,19-12-2016 11:03:00
BHMBCCTHL01,394,387,1.0180878552971577,High,19-12-2016 11:30:00
BHMBCCTHL01,395,387,1.020671834625323,High,19-12-2016 12:03:00
BHMBCCTHL01,397,387,1.0258397932816536,High,19-12-2016 12:30:00
BHMBCCTHL01,397,387,1.0258397932816536,High,19-12-2016 13:03:00
BHMBCCTHL01,399,387,1.0310077519379846,High,19-12-2016 13:30:00
BHMBCCTHL01,399,387,1.0310077519379846,High,19-12-2016 14:03:00
BHMBCCTHL01,401,387,1.0361757105943152,High,19-12-2016 14:30:00
BHMBCCTHL01,399,387,1.0310077519379846,High,19-12-2016 15:03:00
BHMBCCTHL01,402,387,1.0387596899224807,High,19-12-2016 15:29:00
BHMBCCTHL01,392,387,1.0129198966408268,High,19-12-2016 16:03:00
BHMBCCTHL01,387,387,1.0,High,19-12-2016 16:30:00
BHMEURBRD01,117,470,0.24893617021276596,Low,04-10-2016 07:59:00
BHMEURBRD01,174,470,0.3702127659574468,Medium,04-10-2016 08:25:00
BHMEURBRD01,269,470,0.5723404255319149,Medium,04-10-2016 08:59:00
BHMEURBRD01,351,470,0.7468085106382979,High,04-10-2016 09:32:00
BHMEURBRD01,397,470,0.8446808510638298,High,04-10-2016 09:59:00
BHMEURBRD01,430,470,0.9148936170212766,High,04-10-2016 10:26:00
BHMEURBRD01,458,470,0.9744680851063829,High,04-10-2016 10:59:00
BHMEURBRD01,464,470,0.9872340425531915,High,04-10-2016 11:25:00
BHMEURBRD01,460,470,0.9787234042553191,High,04-10-2016 11:59:00
BHMEURBRD01,464,470,0.9872340425531915,High,04-10-2016 12:29:00
BHMEURBRD01,458,470,0.9744680851063829,High,04-10-2016 13:02:00
BHMEURBRD01,450,470,0.9574468085106383,High,04-10-2016 13:29:00
BHMEURBRD01,446,470,0.948936170212766,High,04-10-2016 14:02:00
BHMEURBRD01,433,470,0.9212765957446809,High,04-10-2016 14:29:00
BHMEURBRD01,426,470,0.9063829787234042,High,04-10-2016 14:57:00
BHMEURBRD01,411,470,0.874468085106383,High,04-10-2016 15:30:00
BHMEURBRD01,376,470,0.8,High,04-10-2016 16:04:00
BHMEURBRD01,325,470,0.6914893617021277,Medium,04-10-2016 16:31:00
BHMEURBRD01,127,470,0.2702127659574468,Low,05-10-2016 07:57:00
BHMEURBRD01,201,470,0.4276595744680851,Medium,05-10-2016 08:30:00
BHMEURBRD01,283,470,0.6021276595744681,Medium,05-10-2016 09:04:00
BHMEURBRD01,347,470,0.7382978723404255,High,05-10-2016 09:30:00
BHMEURBRD01,383,470,0.8148936170212766,High,05-10-2016 10:04:00
BHMEURBRD01,404,470,0.8595744680851064,High,05-10-2016 10:30:00
BHMEURBRD01,420,470,0.8936170212765957,High,05-10-2016 11:04:00
BHMEURBRD01,429,470,0.9127659574468086,High,05-10-2016 11:30:00
BHMEURBRD01,447,470,0.951063829787234,High,05-10-2016 12:04:00
BHMEURBRD01,450,470,0.9574468085106383,High,05-10-2016 12:30:00
BHMEURBRD01,451,470,0.9595744680851064,High,05-10-2016 12:57:00
BHMEURBRD01,454,470,0.9659574468085106,High,05-10-2016 13:30:00
BHMEURBRD01,455,470,0.9680851063829787,High,05-10-2016 13:57:00
BHMEURBRD01,447,470,0.951063829787234,High,05-10-2016 14:30:00
BHMEURBRD01,435,470,0.925531914893617,High,05-10-2016 14:57:00
BHMEURBRD01,403,470,0.8574468085106383,High,05-10-2016 15:30:00
BHMEURBRD01,374,470,0.7957446808510639,High,05-10-2016 16:04:00
BHMEURBRD01,335,470,0.7127659574468085,High,05-10-2016 16:30:00
BHMEURBRD01,128,470,0.2723404255319149,Low,06-10-2016 07:57:00
BHMEURBRD01,199,470,0.42340425531914894,Medium,06-10-2016 08:30:00
BHMEURBRD01,284,470,0.6042553191489362,Medium,06-10-2016 08:57:00
BHMEURBRD01,337,470,0.7170212765957447,High,06-10-2016 09:30:00
BHMEURBRD01,388,470,0.825531914893617,High,06-10-2016 10:03:00
BHMEURBRD01,424,470,0.902127659574468,High,06-10-2016 10:30:00
BHMEURBRD01,441,470,0.9382978723404255,High,06-10-2016 10:57:00
BHMEURBRD01,450,470,0.9574468085106383,High,06-10-2016 11:30:00
BHMEURBRD01,460,470,0.9787234042553191,High,06-10-2016 12:04:00
BHMEURBRD01,465,470,0.9893617021276596,High,06-10-2016 12:30:00
BHMEURBRD01,459,470,0.9765957446808511,High,06-10-2016 12:57:00
BHMEURBRD01,460,470,0.9787234042553191,High,06-10-2016 13:30:00
BHMEURBRD01,455,470,0.9680851063829787,High,06-10-2016 13:57:00
BHMEURBRD01,438,470,0.9319148936170213,High,06-10-2016 14:30:00
BHMEURBRD01,429,470,0.9127659574468086,High,06-10-2016 15:04:00
BHMEURBRD01,403,470,0.8574468085106383,High,06-10-2016 15:31:00
BHMEURBRD01,393,470,0.8361702127659575,High,06-10-2016 16:04:00
BHMEURBRD01,347,470,0.7382978723404255,High,06-10-2016 16:30:00
BHMEURBRD01,121,470,0.2574468085106383,Low,07-10-2016 08:03:00
BHMEURBRD01,189,470,0.4021276595744681,Medium,07-10-2016 08:30:00
BHMEURBRD01,263,470,0.5595744680851064,Medium,07-10-2016 09:04:00
BHMEURBRD01,294,470,0.625531914893617,Medium,07-10-2016 09:30:00
BHMEURBRD01,322,470,0.6851063829787234,Medium,07-10-2016 09:57:00
BHMEURBRD01,339,470,0.7212765957446808,High,07-10-2016 10:30:00
BHMEURBRD01,351,470,0.7468085106382979,High,07-10-2016 10:57:00
BHMEURBRD01,354,470,0.7531914893617021,High,07-10-2016 11:30:00
BHMEURBRD01,363,470,0.7723404255319148,High,07-10-2016 12:03:00
BHMEURBRD01,362,470,0.7702127659574468,High,07-10-2016 12:30:00
BHMEURBRD01,360,470,0.7659574468085106,High,07-10-2016 13:04:00
BHMEURBRD01,363,470,0.7723404255319148,High,07-10-2016 13:30:00
BHMEURBRD01,367,470,0.7808510638297872,High,07-10-2016 14:03:00
BHMEURBRD01,352,470,0.7489361702127659,High,07-10-2016 14:30:00
BHMEURBRD01,347,470,0.7382978723404255,High,07-10-2016 15:04:00
BHMEURBRD01,333,470,0.7085106382978723,High,07-10-2016 15:30:00
BHMEURBRD01,324,470,0.6893617021276596,Medium,07-10-2016 15:57:00
BHMEURBRD01,298,470,0.6340425531914894,Medium,07-10-2016 16:30:00
BHMEURBRD01,52,470,0.11063829787234042,Low,08-10-2016 07:57:00
BHMEURBRD01,54,470,0.1148936170212766,Low,08-10-2016 08:30:00
BHMEURBRD01,61,470,0.12978723404255318,Low,08-10-2016 08:57:00
BHMEURBRD01,60,470,0.1276595744680851,Low,08-10-2016 09:30:00
BHMEURBRD01,63,470,0.13404255319148936,Low,08-10-2016 10:04:00
BHMEURBRD01,76,470,0.16170212765957448,Low,08-10-2016 10:30:00
BHMEURBRD01,88,470,0.18723404255319148,Low,08-10-2016 10:57:00
BHMEURBRD01,97,470,0.20638297872340425,Low,08-10-2016 11:30:00
BHMEURBRD01,103,470,0.21914893617021278,Low,08-10-2016 12:04:00
BHMEURBRD01,102,470,0.2170212765957447,Low,08-10-2016 12:30:00
BHMEURBRD01,116,470,0.24680851063829787,Low,08-10-2016 13:04:00
BHMEURBRD01,126,470,0.2680851063829787,Low,08-10-2016 13:30:00
BHMEURBRD01,135,470,0.2872340425531915,Low,08-10-2016 14:03:00
BHMEURBRD01,141,470,0.3,Medium,08-10-2016 14:30:00
BHMEURBRD01,161,470,0.3425531914893617,Medium,08-10-2016 14:57:00
BHMEURBRD01,158,470,0.33617021276595743,Medium,08-10-2016 15:30:00
BHMEURBRD01,170,470,0.3617021276595745,Medium,08-10-2016 16:04:00
BHMEURBRD01,180,470,0.3829787234042553,Medium,08-10-2016 16:30:00
BHMEURBRD01,42,470,0.08936170212765958,Low,09-10-2016 08:04:00
BHMEURBRD01,41,470,0.08723404255319149,Low,09-10-2016 08:30:00
BHMEURBRD01,41,470,0.08723404255319149,Low,09-10-2016 09:04:00
BHMEURBRD01,41,470,0.08723404255319149,Low,09-10-2016 09:30:00
BHMEURBRD01,46,470,0.09787234042553192,Low,09-10-2016 09:57:00
BHMEURBRD01,64,470,0.13617021276595745,Low,09-10-2016 10:30:00
BHMEURBRD01,72,470,0.15319148936170213,Low,09-10-2016 11:04:00
BHMEURBRD01,82,470,0.17446808510638298,Low,09-10-2016 11:30:00
BHMEURBRD01,80,470,0.1702127659574468,Low,09-10-2016 11:57:00
BHMEURBRD01,74,470,0.1574468085106383,Low,09-10-2016 12:30:00
BHMEURBRD01,95,470,0.20212765957446807,Low,09-10-2016 13:04:00
BHMEURBRD01,95,470,0.20212765957446807,Low,09-10-2016 13:30:00
BHMEURBRD01,115,470,0.24468085106382978,Low,09-10-2016 14:03:00
BHMEURBRD01,120,470,0.2553191489361702,Low,09-10-2016 14:30:00
BHMEURBRD01,134,470,0.2851063829787234,Low,09-10-2016 15:04:00
BHMEURBRD01,123,470,0.26170212765957446,Low,09-10-2016 15:30:00
BHMEURBRD01,135,470,0.2872340425531915,Low,09-10-2016 16:03:00
BHMEURBRD01,143,470,0.30425531914893617,Medium,09-10-2016 16:30:00
BHMEURBRD01,115,470,0.24468085106382978,Low,10-10-2016 08:04:00
BHMEURBRD01,196,470,0.41702127659574467,Medium,10-10-2016 08:30:00
BHMEURBRD01,270,470,0.574468085106383,Medium,10-10-2016 09:04:00
BHMEURBRD01,318,470,0.676595744680851,Medium,10-10-2016 09:30:00
BHMEURBRD01,362,470,0.7702127659574468,High,10-10-2016 10:03:00
BHMEURBRD01,377,470,0.8021276595744681,High,10-10-2016 10:30:00
BHMEURBRD01,380,470,0.8085106382978723,High,10-10-2016 10:57:00
BHMEURBRD01,384,470,0.8170212765957446,High,10-10-2016 11:30:00
BHMEURBRD01,407,470,0.8659574468085106,High,10-10-2016 11:57:00
BHMEURBRD01,414,470,0.8808510638297873,High,10-10-2016 12:30:00
BHMEURBRD01,412,470,0.8765957446808511,High,10-10-2016 13:04:00
BHMEURBRD01,406,470,0.8638297872340426,High,10-10-2016 13:30:00
BHMEURBRD01,409,470,0.8702127659574468,High,10-10-2016 14:03:00
BHMEURBRD01,393,470,0.8361702127659575,High,10-10-2016 14:30:00
BHMEURBRD01,378,470,0.8042553191489362,High,10-10-2016 14:57:00
BHMEURBRD01,360,470,0.7659574468085106,High,10-10-2016 15:30:00
BHMEURBRD01,348,470,0.7404255319148936,High,10-10-2016 15:57:00
BHMEURBRD01,318,470,0.676595744680851,Medium,10-10-2016 16:30:00
BHMEURBRD01,121,470,0.2574468085106383,Low,11-10-2016 08:04:00
BHMEURBRD01,188,470,0.4,Medium,11-10-2016 08:30:00
BHMEURBRD01,268,470,0.5702127659574469,Medium,11-10-2016 08:57:00
BHMEURBRD01,332,470,0.7063829787234043,High,11-10-2016 09:30:00
BHMEURBRD01,369,470,0.7851063829787234,High,11-10-2016 09:57:00
BHMEURBRD01,406,470,0.8638297872340426,High,11-10-2016 10:30:00
BHMEURBRD01,425,470,0.9042553191489362,High,11-10-2016 10:57:00
BHMEURBRD01,443,470,0.9425531914893617,High,11-10-2016 11:30:00
BHMEURBRD01,456,470,0.9702127659574468,High,11-10-2016 12:03:00
BHMEURBRD01,463,470,0.9851063829787234,High,11-10-2016 12:30:00
BHMEURBRD01,467,470,0.9936170212765958,High,11-10-2016 13:04:00
BHMEURBRD01,468,470,0.9957446808510638,High,11-10-2016 13:31:00
BHMEURBRD01,453,470,0.9638297872340426,High,11-10-2016 14:04:00
BHMEURBRD01,436,470,0.9276595744680851,High,11-10-2016 14:30:00
BHMEURBRD01,426,470,0.9063829787234042,High,11-10-2016 15:03:00
BHMEURBRD01,402,470,0.8553191489361702,High,11-10-2016 15:33:00
BHMEURBRD01,379,470,0.8063829787234043,High,11-10-2016 16:01:00
BHMEURBRD01,351,470,0.7468085106382979,High,11-10-2016 16:26:00
BHMEURBRD01,135,470,0.2872340425531915,Low,12-10-2016 08:04:00
BHMEURBRD01,201,470,0.4276595744680851,Medium,12-10-2016 08:31:00
BHMEURBRD01,289,470,0.6148936170212767,Medium,12-10-2016 09:03:00
BHMEURBRD01,335,470,0.7127659574468085,High,12-10-2016 09:26:00
BHMEURBRD01,383,470,0.8148936170212766,High,12-10-2016 10:01:00
BHMEURBRD01,432,470,0.9191489361702128,High,12-10-2016 10:31:00
BHMEURBRD01,462,470,0.9829787234042553,High,12-10-2016 11:04:00
BHMEURBRD01,461,470,0.9808510638297873,High,12-10-2016 11:31:00
BHMEURBRD01,469,470,0.997872340425532,High,12-10-2016 12:04:00
BHMEURBRD01,462,470,0.9829787234042553,High,12-10-2016 12:31:00
BHMEURBRD01,448,470,0.9531914893617022,High,12-10-2016 13:04:00
BHMEURBRD01,435,470,0.925531914893617,High,12-10-2016 13:34:00
BHMEURBRD01,440,470,0.9361702127659575,High,12-10-2016 14:03:00
BHMEURBRD01,436,470,0.9276595744680851,High,12-10-2016 14:34:00
BHMEURBRD01,428,470,0.9106382978723404,High,12-10-2016 15:01:00
BHMEURBRD01,409,470,0.8702127659574468,High,12-10-2016 15:30:00
BHMEURBRD01,378,470,0.8042553191489362,High,12-10-2016 15:57:00
BHMEURBRD01,338,470,0.7191489361702128,High,12-10-2016 16:31:00
BHMEURBRD01,123,470,0.26170212765957446,Low,13-10-2016 07:57:00
BHMEURBRD01,218,470,0.46382978723404256,Medium,13-10-2016 08:31:00
BHMEURBRD01,298,470,0.6340425531914894,Medium,13-10-2016 09:04:00
BHMEURBRD01,342,470,0.7276595744680852,High,13-10-2016 09:31:00
BHMEURBRD01,376,470,0.8,High,13-10-2016 09:57:00
BHMEURBRD01,396,470,0.8425531914893617,High,13-10-2016 10:31:00
BHMEURBRD01,412,470,0.8765957446808511,High,13-10-2016 11:04:00
BHMEURBRD01,428,470,0.9106382978723404,High,13-10-2016 11:31:00
BHMEURBRD01,438,470,0.9319148936170213,High,13-10-2016 11:57:00
BHMEURBRD01,440,470,0.9361702127659575,High,13-10-2016 12:31:00
BHMEURBRD01,436,470,0.9276595744680851,High,13-10-2016 13:04:00
BHMEURBRD01,433,470,0.9212765957446809,High,13-10-2016 13:31:00
BHMEURBRD01,432,470,0.9191489361702128,High,13-10-2016 13:57:00
BHMEURBRD01,412,470,0.8765957446808511,High,13-10-2016 14:31:00
BHMEURBRD01,408,470,0.8680851063829788,High,13-10-2016 15:04:00
BHMEURBRD01,390,470,0.8297872340425532,High,13-10-2016 15:31:00
BHMEURBRD01,368,470,0.7829787234042553,High,13-10-2016 16:04:00
BHMEURBRD01,322,470,0.6851063829787234,Medium,13-10-2016 16:31:00
BHMEURBRD01,112,470,0.23829787234042554,Low,14-10-2016 08:01:00
BHMEURBRD01,170,470,0.3617021276595745,Medium,14-10-2016 08:27:00
BHMEURBRD01,252,470,0.5361702127659574,Medium,14-10-2016 09:01:00
BHMEURBRD01,283,470,0.6021276595744681,Medium,14-10-2016 09:27:00
BHMEURBRD01,317,470,0.674468085106383,Medium,14-10-2016 10:01:00
BHMEURBRD01,339,470,0.7212765957446808,High,14-10-2016 10:27:00
BHMEURBRD01,351,470,0.7468085106382979,High,14-10-2016 11:01:00
BHMEURBRD01,360,470,0.7659574468085106,High,14-10-2016 11:27:00
BHMEURBRD01,368,470,0.7829787234042553,High,14-10-2016 12:01:00
BHMEURBRD01,366,470,0.7787234042553192,High,14-10-2016 12:27:00
BHMEURBRD01,370,470,0.7872340425531915,High,14-10-2016 13:01:00
BHMEURBRD01,378,470,0.8042553191489362,High,14-10-2016 13:27:00
BHMEURBRD01,380,470,0.8085106382978723,High,14-10-2016 14:01:00
BHMEURBRD01,364,470,0.774468085106383,High,14-10-2016 14:34:00
BHMEURBRD01,341,470,0.725531914893617,High,14-10-2016 15:01:00
BHMEURBRD01,334,470,0.7106382978723405,High,14-10-2016 15:27:00
BHMEURBRD01,325,470,0.6914893617021277,Medium,14-10-2016 16:01:00
BHMEURBRD01,292,470,0.6212765957446809,Medium,14-10-2016 16:34:00
BHMEURBRD01,42,470,0.08936170212765958,Low,15-10-2016 08:01:00
BHMEURBRD01,52,470,0.11063829787234042,Low,15-10-2016 08:34:00
BHMEURBRD01,58,470,0.12340425531914893,Low,15-10-2016 09:01:00
BHMEURBRD01,61,470,0.12978723404255318,Low,15-10-2016 09:27:00
BHMEURBRD01,72,470,0.15319148936170213,Low,15-10-2016 10:01:00
BHMEURBRD01,91,470,0.19361702127659575,Low,15-10-2016 10:27:00
BHMEURBRD01,94,470,0.2,Low,15-10-2016 11:01:00
BHMEURBRD01,105,470,0.22340425531914893,Low,15-10-2016 11:27:00
BHMEURBRD01,109,470,0.23191489361702128,Low,15-10-2016 12:01:00
BHMEURBRD01,108,470,0.2297872340425532,Low,15-10-2016 12:27:00
BHMEURBRD01,117,470,0.24893617021276596,Low,15-10-2016 13:01:00
BHMEURBRD01,124,470,0.26382978723404255,Low,15-10-2016 13:34:00
BHMEURBRD01,135,470,0.2872340425531915,Low,15-10-2016 14:01:00
BHMEURBRD01,144,470,0.30638297872340425,Medium,15-10-2016 14:27:00
BHMEURBRD01,152,470,0.32340425531914896,Medium,15-10-2016 15:01:00
BHMEURBRD01,167,470,0.3553191489361702,Medium,15-10-2016 15:27:00
BHMEURBRD01,172,470,0.3659574468085106,Medium,15-10-2016 16:01:00
BHMEURBRD01,167,470,0.3553191489361702,Medium,15-10-2016 16:27:00
BHMEURBRD01,40,470,0.0851063829787234,Low,16-10-2016 08:04:00
BHMEURBRD01,55,470,0.11702127659574468,Low,16-10-2016 08:27:00
BHMEURBRD01,76,470,0.16170212765957448,Low,16-10-2016 09:01:00
BHMEURBRD01,90,470,0.19148936170212766,Low,16-10-2016 09:27:00
BHMEURBRD01,116,470,0.24680851063829787,Low,16-10-2016 10:04:00
BHMEURBRD01,135,470,0.2872340425531915,Low,16-10-2016 10:34:00
BHMEURBRD01,137,470,0.29148936170212764,Low,16-10-2016 11:01:00
BHMEURBRD01,149,470,0.3170212765957447,Medium,16-10-2016 11:27:00
BHMEURBRD01,165,470,0.35106382978723405,Medium,16-10-2016 12:01:00
BHMEURBRD01,169,470,0.3595744680851064,Medium,16-10-2016 12:27:00
BHMEURBRD01,189,470,0.4021276595744681,Medium,16-10-2016 13:01:00
BHMEURBRD01,193,470,0.4106382978723404,Medium,16-10-2016 13:27:00
BHMEURBRD01,192,470,0.4085106382978723,Medium,16-10-2016 14:01:00
BHMEURBRD01,200,470,0.425531914893617,Medium,16-10-2016 14:34:00
BHMEURBRD01,190,470,0.40425531914893614,Medium,16-10-2016 15:01:00
BHMEURBRD01,200,470,0.425531914893617,Medium,16-10-2016 15:31:00
BHMEURBRD01,202,470,0.4297872340425532,Medium,16-10-2016 15:57:00
BHMEURBRD01,178,470,0.37872340425531914,Medium,16-10-2016 16:31:00
BHMEURBRD01,123,470,0.26170212765957446,Low,17-10-2016 08:01:00
BHMEURBRD01,189,470,0.4021276595744681,Medium,17-10-2016 08:27:00
BHMEURBRD01,265,470,0.5638297872340425,Medium,17-10-2016 09:01:00
BHMEURBRD01,315,470,0.6702127659574468,Medium,17-10-2016 09:27:00
BHMEURBRD01,380,470,0.8085106382978723,High,17-10-2016 10:04:00
BHMEURBRD01,405,470,0.8617021276595744,High,17-10-2016 10:31:00
BHMEURBRD01,415,470,0.8829787234042553,High,17-10-2016 11:04:00
BHMEURBRD01,434,470,0.9234042553191489,High,17-10-2016 11:31:00
BHMEURBRD01,451,470,0.9595744680851064,High,17-10-2016 12:04:00
BHMEURBRD01,451,470,0.9595744680851064,High,17-10-2016 12:31:00
BHMEURBRD01,451,470,0.9595744680851064,High,17-10-2016 12:57:00
BHMEURBRD01,450,470,0.9574468085106383,High,17-10-2016 13:31:00
BHMEURBRD01,442,470,0.9404255319148936,High,17-10-2016 14:04:00
BHMEURBRD01,439,470,0.9340425531914893,High,17-10-2016 14:31:00
BHMEURBRD01,423,470,0.9,High,17-10-2016 14:57:00
BHMEURBRD01,409,470,0.8702127659574468,High,17-10-2016 15:31:00
BHMEURBRD01,403,470,0.8574468085106383,High,17-10-2016 15:57:00
BHMEURBRD01,367,470,0.7808510638297872,High,17-10-2016 16:28:00
BHMEURBRD01,138,470,0.2936170212765957,Low,18-10-2016 08:01:00
BHMEURBRD01,207,470,0.44042553191489364,Medium,18-10-2016 08:28:00
BHMEURBRD01,302,470,0.6425531914893617,Medium,18-10-2016 09:01:00
BHMEURBRD01,346,470,0.7361702127659574,High,18-10-2016 09:28:00
BHMEURBRD01,414,470,0.8808510638297873,High,18-10-2016 10:01:00
BHMEURBRD01,431,470,0.9170212765957447,High,18-10-2016 10:28:00
BHMEURBRD01,445,470,0.9468085106382979,High,18-10-2016 11:01:00
BHMEURBRD01,453,470,0.9638297872340426,High,18-10-2016 11:27:00
BHMEURBRD01,467,470,0.9936170212765958,High,18-10-2016 12:01:00
BHMEURBRD01,459,470,0.9765957446808511,High,18-10-2016 12:27:00
BHMEURBRD01,461,470,0.9808510638297873,High,18-10-2016 13:01:00
BHMEURBRD01,465,470,0.9893617021276596,High,18-10-2016 13:28:00
BHMEURBRD01,463,470,0.9851063829787234,High,18-10-2016 13:54:00
BHMEURBRD01,445,470,0.9468085106382979,High,18-10-2016 14:27:00
BHMEURBRD01,425,470,0.9042553191489362,High,18-10-2016 15:01:00
BHMEURBRD01,410,470,0.8723404255319149,High,18-10-2016 15:27:00
BHMEURBRD01,399,470,0.8489361702127659,High,18-10-2016 15:55:00
BHMEURBRD01,359,470,0.7638297872340426,High,18-10-2016 16:27:00
BHMEURBRD01,158,470,0.33617021276595743,Medium,19-10-2016 08:05:00
BHMEURBRD01,213,470,0.4531914893617021,Medium,19-10-2016 08:25:00
BHMEURBRD01,305,470,0.648936170212766,Medium,19-10-2016 08:58:00
BHMEURBRD01,355,470,0.7553191489361702,High,19-10-2016 09:32:00
BHMEURBRD01,407,470,0.8659574468085106,High,19-10-2016 09:58:00
BHMEURBRD01,426,470,0.9063829787234042,High,19-10-2016 10:25:00
BHMEURBRD01,451,470,0.9595744680851064,High,19-10-2016 10:59:00
BHMEURBRD01,461,470,0.9808510638297873,High,19-10-2016 11:25:00
BHMEURBRD01,463,470,0.9851063829787234,High,19-10-2016 11:59:00
BHMEURBRD01,458,470,0.9744680851063829,High,19-10-2016 12:25:00
BHMEURBRD01,460,470,0.9787234042553191,High,19-10-2016 12:58:00
BHMEURBRD01,465,470,0.9893617021276596,High,19-10-2016 13:25:00
BHMEURBRD01,449,470,0.9553191489361702,High,19-10-2016 13:58:00
BHMEURBRD01,440,470,0.9361702127659575,High,19-10-2016 14:32:00
BHMEURBRD01,427,470,0.9085106382978724,High,19-10-2016 14:58:00
BHMEURBRD01,405,470,0.8617021276595744,High,19-10-2016 15:32:00
BHMEURBRD01,383,470,0.8148936170212766,High,19-10-2016 15:59:00
BHMEURBRD01,356,470,0.7574468085106383,High,19-10-2016 16:25:00
BHMEURBRD01,34,470,0.07234042553191489,Low,22-10-2016 07:59:00
BHMEURBRD01,38,470,0.08085106382978724,Low,22-10-2016 08:26:00
BHMEURBRD01,49,470,0.10425531914893617,Low,22-10-2016 08:59:00
BHMEURBRD01,48,470,0.10212765957446808,Low,22-10-2016 09:26:00
BHMEURBRD01,60,470,0.1276595744680851,Low,22-10-2016 09:59:00
BHMEURBRD01,71,470,0.15106382978723404,Low,22-10-2016 10:26:00
BHMEURBRD01,89,470,0.18936170212765957,Low,22-10-2016 10:59:00
BHMEURBRD01,98,470,0.20851063829787234,Low,22-10-2016 11:32:00
BHMEURBRD01,121,470,0.2574468085106383,Low,22-10-2016 11:59:00
BHMEURBRD01,141,470,0.3,Medium,22-10-2016 12:32:00
BHMEURBRD01,143,470,0.30425531914893617,Medium,22-10-2016 12:59:00
BHMEURBRD01,145,470,0.30851063829787234,Medium,22-10-2016 13:32:00
BHMEURBRD01,140,470,0.2978723404255319,Low,22-10-2016 13:59:00
BHMEURBRD01,148,470,0.3148936170212766,Medium,22-10-2016 14:39:00
BHMEURBRD01,141,470,0.3,Medium,22-10-2016 14:59:00
BHMEURBRD01,151,470,0.32127659574468087,Medium,22-10-2016 15:26:00
BHMEURBRD01,156,470,0.33191489361702126,Medium,22-10-2016 15:59:00
BHMEURBRD01,154,470,0.3276595744680851,Medium,22-10-2016 16:26:00
BHMEURBRD01,40,470,0.0851063829787234,Low,23-10-2016 07:59:00
BHMEURBRD01,43,470,0.09148936170212765,Low,23-10-2016 08:26:00
BHMEURBRD01,43,470,0.09148936170212765,Low,23-10-2016 08:59:00
BHMEURBRD01,43,470,0.09148936170212765,Low,23-10-2016 09:26:00
BHMEURBRD01,46,470,0.09787234042553192,Low,23-10-2016 09:59:00
BHMEURBRD01,66,470,0.14042553191489363,Low,23-10-2016 10:26:00
BHMEURBRD01,73,470,0.15531914893617021,Low,23-10-2016 10:59:00
BHMEURBRD01,72,470,0.15319148936170213,Low,23-10-2016 11:26:00
BHMEURBRD01,87,470,0.1851063829787234,Low,23-10-2016 11:59:00
BHMEURBRD01,94,470,0.2,Low,23-10-2016 12:26:00
BHMEURBRD01,104,470,0.22127659574468084,Low,23-10-2016 13:06:00
BHMEURBRD01,108,470,0.2297872340425532,Low,23-10-2016 13:26:00
BHMEURBRD01,117,470,0.24893617021276596,Low,23-10-2016 13:59:00
BHMEURBRD01,127,470,0.2702127659574468,Low,23-10-2016 14:26:00
BHMEURBRD01,131,470,0.27872340425531916,Low,23-10-2016 14:59:00
BHMEURBRD01,138,470,0.2936170212765957,Low,23-10-2016 15:26:00
BHMEURBRD01,141,470,0.3,Medium,23-10-2016 15:59:00
BHMEURBRD01,135,470,0.2872340425531915,Low,23-10-2016 16:26:00
BHMEURBRD01,126,470,0.2680851063829787,Low,24-10-2016 07:56:00
BHMEURBRD01,210,470,0.44680851063829785,Medium,24-10-2016 08:29:00
BHMEURBRD01,274,470,0.5829787234042553,Medium,24-10-2016 09:03:00
BHMEURBRD01,306,470,0.6510638297872341,Medium,24-10-2016 09:30:00
BHMEURBRD01,337,470,0.7170212765957447,High,24-10-2016 09:55:00
BHMEURBRD01,365,470,0.776595744680851,High,24-10-2016 10:30:00
BHMEURBRD01,388,470,0.825531914893617,High,24-10-2016 11:03:00
BHMEURBRD01,402,470,0.8553191489361702,High,24-10-2016 11:29:00
BHMEURBRD01,416,470,0.8851063829787233,High,24-10-2016 12:02:00
BHMEURBRD01,413,470,0.8787234042553191,High,24-10-2016 12:30:00
BHMEURBRD01,417,470,0.8872340425531915,High,24-10-2016 12:56:00
BHMEURBRD01,425,470,0.9042553191489362,High,24-10-2016 13:30:00
BHMEURBRD01,423,470,0.9,High,24-10-2016 13:56:00
BHMEURBRD01,429,470,0.9127659574468086,High,24-10-2016 14:30:00
BHMEURBRD01,429,470,0.9127659574468086,High,24-10-2016 14:56:00
BHMEURBRD01,422,470,0.8978723404255319,High,24-10-2016 15:32:00
BHMEURBRD01,386,470,0.8212765957446808,High,24-10-2016 16:00:00
BHMEURBRD01,334,470,0.7106382978723405,High,24-10-2016 16:33:00
BHMEURBRD01,142,470,0.3021276595744681,Medium,25-10-2016 08:00:00
BHMEURBRD01,213,470,0.4531914893617021,Medium,25-10-2016 08:26:00
BHMEURBRD01,311,470,0.6617021276595745,Medium,25-10-2016 09:00:00
BHMEURBRD01,341,470,0.725531914893617,High,25-10-2016 09:19:00
BHMEURBRD01,397,470,0.8446808510638298,High,25-10-2016 09:56:00
BHMEURBRD01,436,470,0.9276595744680851,High,25-10-2016 10:29:00
BHMEURBRD01,451,470,0.9595744680851064,High,25-10-2016 10:56:00
BHMEURBRD01,465,470,0.9893617021276596,High,25-10-2016 11:29:00
BHMEURBRD01,459,470,0.9765957446808511,High,25-10-2016 12:02:00
