SystemCodeNumber,Occupancy,Capacity,QueueLength,IsSpecialDay,rate,PriceLevel_Model2,Timestamp
BHMBCCMKT01,200,577,7,0,0.3466204506065858,Medium,24-11-2016 12:00:00
BHMBCCMKT01,211,577,7,0,0.36568457538994803,Medium,24-11-2016 12:30:00
BHMBCCMKT01,230,577,7,0,0.3986135181975737,Medium,24-11-2016 13:04:00
BHMBCCMKT01,219,577,7,0,0.37954939341421146,Medium,24-11-2016 13:30:00
BHMBCCMKT01,214,577,5,0,0.3708838821490468,Medium,24-11-2016 13:57:00
BHMBCCMKT01,194,577,4,0,0.3362218370883882,Medium,24-11-2016 14:30:00
BHMBCCMKT01,176,577,3,0,0.3050259965337955,Medium,24-11-2016 14:57:00
BHMBCCMKT01,157,577,2,0,0.2720970537261698,Low,24-11-2016 15:31:00
BHMBCCMKT01,147,577,2,0,0.25476603119584057,Low,24-11-2016 15:57:00
BHMBCCMKT01,134,577,1,0,0.2322357019064125,Low,24-11-2016 16:31:00
BHMBCCMKT01,44,577,1,0,0.07625649913344887,Low,25-11-2016 08:00:00
BHMBCCMKT01,44,577,1,0,0.07625649913344887,Low,25-11-2016 08:00:00
BHMBCCMKT01,60,577,2,0,0.10398613518197573,Low,25-11-2016 09:00:00
BHMBCCMKT01,106,577,2,0,0.18370883882149047,Low,25-11-2016 09:27:00
BHMBCCMKT01,222,577,3,0,0.3847487001733102,Medium,25-11-2016 10:00:00
BHMBCCMKT01,283,577,3,0,0.4904679376083189,Medium,25-11-2016 10:27:00
BHMBCCMKT01,331,577,5,0,0.5736568457538995,Medium,25-11-2016 11:00:00
BHMBCCMKT01,370,577,5,0,0.6412478336221837,Medium,25-11-2016 11:27:00
BHMBCCMKT01,380,577,8,0,0.658578856152513,Medium,25-11-2016 12:00:00
BHMBCCMKT01,390,577,9,0,0.6759098786828422,Medium,25-11-2016 12:34:00
BHMBCCMKT01,386,577,7,0,0.6689774696707106,Medium,25-11-2016 13:00:00
BHMBCCMKT01,384,577,7,0,0.6655112651646448,Medium,25-11-2016 13:27:00
BHMBCCMKT01,357,577,4,0,0.6187175043327556,Medium,25-11-2016 14:00:00
BHMBCCMKT01,355,577,4,0,0.6152512998266898,Medium,25-11-2016 14:34:00
BHMBCCMKT01,341,577,3,0,0.5909878682842288,Medium,25-11-2016 15:00:00
BHMBCCMKT01,333,577,2,0,0.5771230502599654,Medium,25-11-2016 15:27:00
BHMBCCMKT01,264,577,2,0,0.45753899480069327,Medium,25-11-2016 16:00:00
BHMBCCMKT01,248,577,2,0,0.42980935875216636,Medium,25-11-2016 16:27:00
BHMBCCMKT01,39,577,1,0,0.06759098786828423,Low,26-11-2016 08:01:00
BHMBCCMKT01,41,577,1,0,0.07105719237435008,Low,26-11-2016 08:28:00
BHMBCCMKT01,59,577,2,0,0.1022530329289428,Low,26-11-2016 09:01:00
BHMBCCMKT01,111,577,2,0,0.1923743500866551,Low,26-11-2016 09:35:00
BHMBCCMKT01,160,577,3,0,0.2772963604852686,Low,26-11-2016 10:01:00
BHMBCCMKT01,195,577,3,0,0.3379549393414211,Medium,26-11-2016 10:35:00
BHMBCCMKT01,247,577,5,0,0.42807625649913345,Medium,26-11-2016 11:01:00
BHMBCCMKT01,298,577,4,0,0.5164644714038128,Medium,26-11-2016 11:28:00
BHMBCCMKT01,368,577,8,0,0.6377816291161178,Medium,26-11-2016 12:01:00
BHMBCCMKT01,428,577,8,0,0.7417677642980935,Low,26-11-2016 12:28:00
BHMBCCMKT01,489,577,8,0,0.8474870017331022,Low,26-11-2016 13:01:00
BHMBCCMKT01,508,577,7,0,0.8804159445407279,Low,26-11-2016 13:28:00
BHMBCCMKT01,551,577,4,0,0.9549393414211439,Low,26-11-2016 14:01:00
BHMBCCMKT01,573,577,7,0,0.9930675909878682,Low,26-11-2016 14:41:00
BHMBCCMKT01,567,577,2,0,0.9826689774696707,Low,26-11-2016 15:01:00
BHMBCCMKT01,551,577,2,0,0.9549393414211439,Low,26-11-2016 15:28:00
BHMBCCMKT01,543,577,2,0,0.9410745233968805,Low,26-11-2016 16:01:00
BHMBCCMKT01,501,577,2,0,0.8682842287694974,Low,26-11-2016 16:28:00
BHMBCCMKT01,22,577,1,1,0.038128249566724434,Low,27-11-2016 08:02:00
BHMBCCMKT01,22,577,2,1,0.038128249566724434,Low,27-11-2016 08:32:00
BHMBCCMKT01,23,577,2,1,0.03986135181975736,Low,27-11-2016 09:02:00
BHMBCCMKT01,24,577,2,1,0.0415944540727903,Low,27-11-2016 09:32:00
BHMBCCMKT01,35,577,2,1,0.060658578856152515,Low,27-11-2016 10:01:00
BHMBCCMKT01,65,577,4,1,0.11265164644714037,Low,27-11-2016 10:32:00
BHMBCCMKT01,98,577,6,1,0.16984402079722705,High,27-11-2016 11:01:00
BHMBCCMKT01,147,577,6,1,0.25476603119584057,High,27-11-2016 11:31:00
BHMBCCMKT01,177,577,10,1,0.30675909878682844,High,27-11-2016 12:01:00
BHMBCCMKT01,223,577,10,1,0.38648180242634317,High,27-11-2016 12:32:00
BHMBCCMKT01,259,577,9,1,0.4488734835355286,High,27-11-2016 13:08:00
BHMBCCMKT01,291,577,9,1,0.5043327556325823,High,27-11-2016 13:32:00
BHMBCCMKT01,304,577,5,1,0.5268630849220104,Medium,27-11-2016 14:02:00
BHMBCCMKT01,300,577,5,1,0.5199306759098787,Medium,27-11-2016 14:31:00
BHMBCCMKT01,292,577,4,1,0.5060658578856152,Medium,27-11-2016 15:01:00
BHMBCCMKT01,283,577,3,1,0.4904679376083189,Medium,27-11-2016 15:32:00
BHMBCCMKT01,240,577,2,1,0.41594454072790293,Medium,27-11-2016 16:01:00
BHMBCCMKT01,199,577,3,1,0.34488734835355284,Medium,27-11-2016 16:32:00
BHMBCCMKT01,20,577,1,0,0.03466204506065858,Low,28-11-2016 08:01:00
BHMBCCMKT01,28,577,1,0,0.04852686308492201,Low,28-11-2016 08:32:00
BHMBCCMKT01,33,577,1,0,0.05719237435008666,Low,28-11-2016 09:02:00
BHMBCCMKT01,51,577,2,0,0.08838821490467938,Low,28-11-2016 09:28:00
BHMBCCMKT01,82,577,2,0,0.14211438474870017,Low,28-11-2016 10:01:00
BHMBCCMKT01,112,577,3,0,0.19410745233968804,Low,28-11-2016 10:32:00
BHMBCCMKT01,147,577,4,0,0.25476603119584057,Low,28-11-2016 11:01:00
BHMBCCMKT01,187,577,5,0,0.3240901213171577,Medium,28-11-2016 11:32:00
BHMBCCMKT01,205,577,7,0,0.35528596187175043,Medium,28-11-2016 12:01:00
BHMBCCMKT01,217,577,7,0,0.37608318890814557,Medium,28-11-2016 12:28:00
BHMBCCMKT01,224,577,6,0,0.3882149046793761,Medium,28-11-2016 13:02:00
BHMBCCMKT01,224,577,5,0,0.3882149046793761,Medium,28-11-2016 13:31:00
BHMBCCMKT01,209,577,5,0,0.36221837088388215,Medium,28-11-2016 14:02:00
BHMBCCMKT01,199,577,4,0,0.34488734835355284,Medium,28-11-2016 14:32:00
BHMBCCMKT01,171,577,2,0,0.29636048526863085,Low,28-11-2016 15:02:00
BHMBCCMKT01,150,577,2,0,0.25996533795493937,Low,28-11-2016 15:41:00
BHMBCCMKT01,131,577,2,0,0.2270363951473137,Low,28-11-2016 16:02:00
BHMBCCMKT01,133,577,1,0,0.23050259965337955,Low,28-11-2016 16:28:00
BHMBCCMKT01,20,577,1,0,0.03466204506065858,Low,29-11-2016 07:55:00
BHMBCCMKT01,24,577,1,0,0.0415944540727903,Low,29-11-2016 08:28:00
BHMBCCMKT01,38,577,2,0,0.0658578856152513,Low,29-11-2016 09:02:00
BHMBCCMKT01,53,577,1,0,0.09185441941074524,Low,29-11-2016 09:28:00
BHMBCCMKT01,90,577,2,0,0.1559792027729636,Low,29-11-2016 10:01:00
BHMBCCMKT01,132,577,2,0,0.22876949740034663,Low,29-11-2016 10:28:00
BHMBCCMKT01,165,577,4,0,0.28596187175043325,Low,29-11-2016 11:01:00
BHMBCCMKT01,188,577,5,0,0.32582322357019067,Medium,29-11-2016 11:28:00
BHMBCCMKT01,192,577,5,0,0.3327556325823224,Medium,29-11-2016 11:55:00
BHMBCCMKT01,206,577,7,0,0.35701906412478335,Medium,29-11-2016 12:28:00
BHMBCCMKT01,208,577,6,0,0.36048526863084923,Medium,29-11-2016 13:02:00
BHMBCCMKT01,206,577,6,0,0.35701906412478335,Medium,29-11-2016 13:28:00
BHMBCCMKT01,180,577,3,0,0.3119584055459272,Medium,29-11-2016 14:01:00
BHMBCCMKT01,169,577,3,0,0.292894280762565,Low,29-11-2016 14:28:00
BHMBCCMKT01,152,577,4,0,0.2634315424610052,Low,29-11-2016 14:55:00
BHMBCCMKT01,138,577,2,0,0.2391681109185442,Low,29-11-2016 15:28:00
BHMBCCMKT01,128,577,2,0,0.2218370883882149,Low,29-11-2016 16:02:00
BHMBCCMKT01,114,577,2,0,0.1975736568457539,Low,29-11-2016 16:28:00
BHMBCCMKT01,17,577,1,0,0.029462738301559793,Low,30-11-2016 08:02:00
BHMBCCMKT01,24,577,0,0,0.0415944540727903,Low,30-11-2016 08:28:00
BHMBCCMKT01,35,577,1,0,0.060658578856152515,Low,30-11-2016 09:01:00
BHMBCCMKT01,49,577,1,0,0.08492201039861352,Low,30-11-2016 09:28:00
BHMBCCMKT01,81,577,2,0,0.14038128249566725,Low,30-11-2016 10:01:00
BHMBCCMKT01,107,577,2,0,0.1854419410745234,Low,30-11-2016 10:28:00
BHMBCCMKT01,134,577,4,0,0.2322357019064125,Low,30-11-2016 10:55:00
BHMBCCMKT01,159,577,5,0,0.2755632582322357,Low,30-11-2016 11:28:00
BHMBCCMKT01,182,577,7,0,0.31542461005199307,Medium,30-11-2016 12:01:00
BHMBCCMKT01,189,577,7,0,0.3275563258232236,Medium,30-11-2016 12:28:00
BHMBCCMKT01,204,577,7,0,0.3535528596187175,Medium,30-11-2016 13:01:00
BHMBCCMKT01,201,577,7,0,0.3483535528596187,Medium,30-11-2016 13:28:00
BHMBCCMKT01,196,577,4,0,0.3396880415944541,Medium,30-11-2016 14:01:00
BHMBCCMKT01,181,577,3,0,0.31369150779896016,Medium,30-11-2016 14:28:00
BHMBCCMKT01,154,577,3,0,0.2668977469670711,Low,30-11-2016 15:01:00
BHMBCCMKT01,132,577,2,0,0.22876949740034663,Low,30-11-2016 15:28:00
BHMBCCMKT01,114,577,2,0,0.1975736568457539,Low,30-11-2016 16:01:00
BHMBCCMKT01,106,577,2,0,0.18370883882149047,Low,30-11-2016 16:28:00
BHMBCCMKT01,22,577,1,0,0.038128249566724434,Low,01-12-2016 08:05:00
BHMBCCMKT01,22,577,1,0,0.038128249566724434,Low,01-12-2016 08:25:00
BHMBCCMKT01,31,577,2,0,0.053726169844020795,Low,01-12-2016 08:58:00
BHMBCCMKT01,47,577,2,0,0.08145580589254767,Low,01-12-2016 09:25:00
BHMBCCMKT01,94,577,2,0,0.16291161178509533,Low,01-12-2016 09:58:00
BHMBCCMKT01,127,577,2,0,0.22010398613518198,Low,01-12-2016 10:25:00
BHMBCCMKT01,153,577,5,0,0.2651646447140381,Low,01-12-2016 10:58:00
BHMBCCMKT01,174,577,6,0,0.30155979202772965,Medium,01-12-2016 11:32:00
BHMBCCMKT01,196,577,4,0,0.3396880415944541,Medium,01-12-2016 11:58:00
BHMBCCMKT01,191,577,7,0,0.3310225303292894,Medium,01-12-2016 12:25:00
BHMBCCMKT01,207,577,7,0,0.3587521663778163,Medium,01-12-2016 12:58:00
BHMBCCMKT01,203,577,7,0,0.35181975736568455,Medium,01-12-2016 13:25:00
BHMBCCMKT01,190,577,5,0,0.3292894280762565,Medium,01-12-2016 13:58:00
BHMBCCMKT01,173,577,3,0,0.29982668977469673,Low,01-12-2016 14:25:00
BHMBCCMKT01,168,577,3,0,0.29116117850953205,Low,01-12-2016 14:58:00
BHMBCCMKT01,153,577,3,0,0.2651646447140381,Low,01-12-2016 15:25:00
BHMBCCMKT01,123,577,2,0,0.21317157712305027,Low,01-12-2016 15:58:00
BHMBCCMKT01,108,577,2,0,0.18717504332755633,Low,01-12-2016 16:25:00
BHMBCCMKT01,18,577,1,0,0.03119584055459272,Low,02-12-2016 07:55:00
BHMBCCMKT01,24,577,1,0,0.0415944540727903,Low,02-12-2016 08:28:00
BHMBCCMKT01,40,577,2,0,0.06932409012131716,Low,02-12-2016 09:01:00
BHMBCCMKT01,58,577,1,0,0.10051993067590988,Low,02-12-2016 09:28:00
BHMBCCMKT01,91,577,2,0,0.15771230502599654,Low,02-12-2016 10:02:00
BHMBCCMKT01,122,577,2,0,0.21143847487001732,Low,02-12-2016 10:28:00
BHMBCCMKT01,155,577,4,0,0.268630849220104,Low,02-12-2016 11:01:00
BHMBCCMKT01,181,577,5,0,0.31369150779896016,Medium,02-12-2016 11:28:00
BHMBCCMKT01,197,577,7,0,0.341421143847487,Medium,02-12-2016 12:01:00
BHMBCCMKT01,196,577,7,0,0.3396880415944541,Medium,02-12-2016 12:28:00
BHMBCCMKT01,200,577,7,0,0.3466204506065858,Medium,02-12-2016 12:58:00
BHMBCCMKT01,203,577,6,0,0.35181975736568455,Medium,02-12-2016 13:25:00
BHMBCCMKT01,196,577,5,0,0.3396880415944541,Medium,02-12-2016 13:58:00
BHMBCCMKT01,186,577,4,0,0.3223570190641248,Medium,02-12-2016 14:25:00
BHMBCCMKT01,175,577,4,0,0.30329289428076256,Medium,02-12-2016 14:58:00
BHMBCCMKT01,149,577,2,0,0.2582322357019064,Low,02-12-2016 15:31:00
BHMBCCMKT01,131,577,3,0,0.2270363951473137,Low,02-12-2016 15:58:00
BHMBCCMKT01,105,577,1,0,0.18197573656845753,Low,02-12-2016 16:32:00
BHMBCCMKT01,11,577,1,1,0.019064124783362217,Low,05-12-2016 08:02:00
BHMBCCMKT01,14,577,1,1,0.024263431542461005,Low,05-12-2016 08:29:00
BHMBCCMKT01,26,577,2,1,0.045060658578856154,Low,05-12-2016 09:02:00
BHMBCCMKT01,39,577,2,1,0.06759098786828423,Low,05-12-2016 09:29:00
BHMBCCMKT01,63,577,4,1,0.10918544194107452,Low,05-12-2016 10:03:00
BHMBCCMKT01,87,577,4,1,0.15077989601386482,Low,05-12-2016 10:29:00
BHMBCCMKT01,113,577,5,1,0.19584055459272098,Low,05-12-2016 11:02:00
BHMBCCMKT01,126,577,6,1,0.21837088388214904,High,05-12-2016 11:29:00
BHMBCCMKT01,148,577,9,1,0.2564991334488735,High,05-12-2016 11:56:00
BHMBCCMKT01,161,577,10,1,0.27902946273830154,High,05-12-2016 12:29:00
BHMBCCMKT01,172,577,6,1,0.29809358752166376,High,05-12-2016 13:02:00
BHMBCCMKT01,177,577,9,1,0.30675909878682844,High,05-12-2016 13:29:00
BHMBCCMKT01,170,577,5,1,0.29462738301559793,Low,05-12-2016 14:02:00
BHMBCCMKT01,165,577,5,1,0.28596187175043325,Low,05-12-2016 14:29:00
BHMBCCMKT01,149,577,4,1,0.2582322357019064,Low,05-12-2016 15:02:00
BHMBCCMKT01,142,577,3,1,0.24610051993067592,Low,05-12-2016 15:29:00
BHMBCCMKT01,106,577,3,1,0.18370883882149047,Low,05-12-2016 16:02:00
BHMBCCMKT01,95,577,1,1,0.16464471403812825,Low,05-12-2016 16:29:00
BHMBCCMKT01,11,577,1,0,0.019064124783362217,Low,06-12-2016 07:56:00
BHMBCCMKT01,11,577,0,0,0.019064124783362217,Low,06-12-2016 08:29:00
BHMBCCMKT01,22,577,1,0,0.038128249566724434,Low,06-12-2016 08:56:00
BHMBCCMKT01,39,577,1,0,0.06759098786828423,Low,06-12-2016 09:29:00
BHMBCCMKT01,83,577,2,0,0.1438474870017331,Low,06-12-2016 10:02:00
BHMBCCMKT01,120,577,4,0,0.20797227036395147,Low,06-12-2016 10:29:00
BHMBCCMKT01,194,577,4,0,0.3362218370883882,Medium,06-12-2016 11:02:00
BHMBCCMKT01,220,577,7,0,0.38128249566724437,Medium,06-12-2016 11:29:00
BHMBCCMKT01,226,577,5,0,0.39168110918544197,Medium,06-12-2016 11:56:00
BHMBCCMKT01,240,577,7,0,0.41594454072790293,Medium,06-12-2016 12:29:00
BHMBCCMKT01,238,577,7,0,0.4124783362218371,Medium,06-12-2016 12:56:00
BHMBCCMKT01,229,577,6,0,0.3968804159445407,Medium,06-12-2016 13:29:00
BHMBCCMKT01,208,577,5,0,0.36048526863084923,Medium,06-12-2016 14:02:00
BHMBCCMKT01,199,577,3,0,0.34488734835355284,Medium,06-12-2016 14:29:00
BHMBCCMKT01,178,577,2,0,0.30849220103986136,Medium,06-12-2016 15:02:00
BHMBCCMKT01,150,577,2,0,0.25996533795493937,Low,06-12-2016 15:29:00
BHMBCCMKT01,128,577,2,0,0.2218370883882149,Low,06-12-2016 16:02:00
BHMBCCMKT01,111,577,2,0,0.1923743500866551,Low,06-12-2016 16:29:00
BHMBCCMKT01,11,577,1,0,0.019064124783362217,Low,07-12-2016 07:59:00
BHMBCCMKT01,15,577,1,0,0.025996533795493933,Low,07-12-2016 08:26:00
BHMBCCMKT01,20,577,1,0,0.03466204506065858,Low,07-12-2016 08:55:00
BHMBCCMKT01,34,577,2,0,0.058925476603119586,Low,07-12-2016 09:26:00
BHMBCCMKT01,68,577,2,0,0.11785095320623917,Low,07-12-2016 09:59:00
BHMBCCMKT01,97,577,3,0,0.1681109185441941,Low,07-12-2016 10:26:00
BHMBCCMKT01,136,577,4,0,0.23570190641247835,Low,07-12-2016 10:59:00
BHMBCCMKT01,150,577,4,0,0.25996533795493937,Low,07-12-2016 11:25:00
BHMBCCMKT01,177,577,4,0,0.30675909878682844,Medium,07-12-2016 11:59:00
BHMBCCMKT01,172,577,7,0,0.29809358752166376,Low,07-12-2016 12:26:00
BHMBCCMKT01,178,577,7,0,0.30849220103986136,Medium,07-12-2016 12:59:00
BHMBCCMKT01,183,577,4,0,0.317157712305026,Medium,07-12-2016 13:26:00
BHMBCCMKT01,174,577,5,0,0.30155979202772965,Medium,07-12-2016 13:59:00
BHMBCCMKT01,157,577,3,0,0.2720970537261698,Low,07-12-2016 14:26:00
BHMBCCMKT01,137,577,5,0,0.23743500866551126,Low,07-12-2016 14:59:00
BHMBCCMKT01,125,577,2,0,0.21663778162911612,Low,07-12-2016 15:32:00
BHMBCCMKT01,115,577,2,0,0.19930675909878684,Low,07-12-2016 15:59:00
BHMBCCMKT01,103,577,1,0,0.17850953206239167,Low,07-12-2016 16:32:00
BHMBCCMKT01,14,577,1,0,0.024263431542461005,Low,08-12-2016 07:59:00
BHMBCCMKT01,17,577,1,0,0.029462738301559793,Low,08-12-2016 08:26:00
BHMBCCMKT01,26,577,1,0,0.045060658578856154,Low,08-12-2016 08:59:00
BHMBCCMKT01,44,577,1,0,0.07625649913344887,Low,08-12-2016 09:26:00
BHMBCCMKT01,82,577,3,0,0.14211438474870017,Low,08-12-2016 09:59:00
BHMBCCMKT01,124,577,4,0,0.21490467937608318,Low,08-12-2016 10:32:00
BHMBCCMKT01,159,577,4,0,0.2755632582322357,Low,08-12-2016 10:59:00
BHMBCCMKT01,186,577,4,0,0.3223570190641248,Medium,08-12-2016 11:32:00
BHMBCCMKT01,209,577,5,0,0.36221837088388215,Medium,08-12-2016 11:59:00
BHMBCCMKT01,219,577,7,0,0.37954939341421146,Medium,08-12-2016 12:25:00
BHMBCCMKT01,223,577,7,0,0.38648180242634317,Medium,08-12-2016 12:59:00
BHMBCCMKT01,216,577,7,0,0.37435008665511266,Medium,08-12-2016 13:25:00
BHMBCCMKT01,215,577,5,0,0.37261698440207974,Medium,08-12-2016 13:59:00
BHMBCCMKT01,196,577,4,0,0.3396880415944541,Medium,08-12-2016 14:26:00
BHMBCCMKT01,169,577,4,0,0.292894280762565,Low,08-12-2016 14:59:00
BHMBCCMKT01,148,577,2,0,0.2564991334488735,Low,08-12-2016 15:26:00
BHMBCCMKT01,138,577,2,0,0.2391681109185442,Low,08-12-2016 15:59:00
BHMBCCMKT01,105,577,2,0,0.18197573656845753,Low,08-12-2016 16:32:00
BHMBCCMKT01,12,577,2,0,0.02079722703639515,Low,09-12-2016 08:02:00
BHMBCCMKT01,19,577,1,0,0.03292894280762565,Low,09-12-2016 08:29:00
BHMBCCMKT01,27,577,1,0,0.04679376083188908,Low,09-12-2016 08:55:00
BHMBCCMKT01,58,577,2,0,0.10051993067590988,Low,09-12-2016 09:29:00
BHMBCCMKT01,89,577,2,0,0.15424610051993068,Low,09-12-2016 09:55:00
BHMBCCMKT01,133,577,3,0,0.23050259965337955,Low,09-12-2016 10:29:00
BHMBCCMKT01,161,577,5,0,0.27902946273830154,Low,09-12-2016 10:56:00
BHMBCCMKT01,190,577,4,0,0.3292894280762565,Medium,09-12-2016 11:29:00
BHMBCCMKT01,205,577,5,0,0.35528596187175043,Medium,09-12-2016 11:56:00
BHMBCCMKT01,203,577,7,0,0.35181975736568455,Medium,09-12-2016 12:29:00
BHMBCCMKT01,210,577,7,0,0.36395147313691506,Medium,09-12-2016 13:02:00
BHMBCCMKT01,209,577,6,0,0.36221837088388215,Medium,09-12-2016 13:29:00
BHMBCCMKT01,217,577,4,0,0.37608318890814557,Medium,09-12-2016 14:02:00
BHMBCCMKT01,217,577,4,0,0.37608318890814557,Medium,09-12-2016 14:29:00
BHMBCCMKT01,200,577,4,0,0.3466204506065858,Medium,09-12-2016 14:56:00
BHMBCCMKT01,162,577,2,0,0.2807625649913345,Low,09-12-2016 15:29:00
BHMBCCMKT01,157,577,2,0,0.2720970537261698,Low,09-12-2016 16:02:00
BHMBCCMKT01,136,577,2,0,0.23570190641247835,Low,09-12-2016 16:29:00
BHMBCCMKT01,7,577,0,0,0.012131715771230503,Low,10-12-2016 07:59:00
BHMBCCMKT01,14,577,1,0,0.024263431542461005,Low,10-12-2016 08:29:00
BHMBCCMKT01,45,577,2,0,0.0779896013864818,Low,10-12-2016 09:02:00
BHMBCCMKT01,84,577,2,0,0.14558058925476602,Low,10-12-2016 09:29:00
BHMBCCMKT01,124,577,2,0,0.21490467937608318,Low,10-12-2016 09:55:00
BHMBCCMKT01,165,577,3,0,0.28596187175043325,Low,10-12-2016 10:29:00
BHMBCCMKT01,201,577,4,0,0.3483535528596187,Medium,10-12-2016 11:02:00
BHMBCCMKT01,244,577,5,0,0.42287694974003465,Medium,10-12-2016 11:29:00
BHMBCCMKT01,294,577,7,0,0.5095320623916811,Medium,10-12-2016 12:02:00
BHMBCCMKT01,344,577,8,0,0.5961871750433275,Medium,10-12-2016 12:29:00
BHMBCCMKT01,383,577,8,0,0.6637781629116117,Medium,10-12-2016 12:55:00
BHMBCCMKT01,408,577,7,0,0.707105719237435,Low,10-12-2016 13:29:00
BHMBCCMKT01,455,577,5,0,0.7885615251299827,Low,10-12-2016 13:56:00
BHMBCCMKT01,467,577,5,0,0.8093587521663779,Low,10-12-2016 14:25:00
BHMBCCMKT01,476,577,4,0,0.8249566724436742,Low,10-12-2016 15:02:00
BHMBCCMKT01,458,577,2,0,0.7937608318890814,Low,10-12-2016 15:25:00
BHMBCCMKT01,453,577,2,0,0.7850953206239168,Low,10-12-2016 15:59:00
BHMBCCMKT01,420,577,1,0,0.7279029462738301,Low,10-12-2016 16:25:00
BHMBCCMKT01,3,577,0,1,0.005199306759098787,Low,11-12-2016 08:02:00
BHMBCCMKT01,2,577,0,1,0.0034662045060658577,Low,11-12-2016 08:25:00
BHMBCCMKT01,3,577,1,1,0.005199306759098787,Low,11-12-2016 08:59:00
BHMBCCMKT01,5,577,1,1,0.008665511265164644,Low,11-12-2016 09:26:00
BHMBCCMKT01,11,577,1,1,0.019064124783362217,Low,11-12-2016 09:59:00
BHMBCCMKT01,35,577,3,1,0.060658578856152515,Low,11-12-2016 10:25:00
BHMBCCMKT01,82,577,4,1,0.14211438474870017,Low,11-12-2016 10:59:00
BHMBCCMKT01,117,577,6,1,0.2027729636048527,High,11-12-2016 11:26:00
BHMBCCMKT01,162,577,8,1,0.2807625649913345,High,11-12-2016 11:59:00
BHMBCCMKT01,204,577,11,1,0.3535528596187175,High,11-12-2016 12:32:00
BHMBCCMKT01,257,577,9,1,0.44540727902946275,High,11-12-2016 13:05:00
BHMBCCMKT01,288,577,9,1,0.49913344887348354,High,11-12-2016 13:26:00
BHMBCCMKT01,314,577,7,1,0.5441941074523396,High,11-12-2016 13:59:00
BHMBCCMKT01,324,577,8,1,0.561525129982669,High,11-12-2016 14:32:00
BHMBCCMKT01,325,577,6,1,0.5632582322357019,High,11-12-2016 14:59:00
BHMBCCMKT01,324,577,3,1,0.561525129982669,Medium,11-12-2016 15:25:00
BHMBCCMKT01,285,577,3,1,0.49393414211438474,Medium,11-12-2016 15:59:00
BHMBCCMKT01,255,577,3,1,0.44194107452339687,Medium,11-12-2016 16:25:00
BHMBCCMKT01,7,577,1,0,0.012131715771230503,Low,12-12-2016 08:02:00
BHMBCCMKT01,11,577,1,0,0.019064124783362217,Low,12-12-2016 08:29:00
BHMBCCMKT01,23,577,1,0,0.03986135181975736,Low,12-12-2016 09:02:00
BHMBCCMKT01,40,577,1,0,0.06932409012131716,Low,12-12-2016 09:29:00
BHMBCCMKT01,75,577,2,0,0.12998266897746968,Low,12-12-2016 10:02:00
BHMBCCMKT01,99,577,2,0,0.17157712305025996,Low,12-12-2016 10:29:00
BHMBCCMKT01,142,577,4,0,0.24610051993067592,Low,12-12-2016 11:02:00
BHMBCCMKT01,157,577,4,0,0.2720970537261698,Low,12-12-2016 11:29:00
BHMBCCMKT01,157,577,4,0,0.2720970537261698,Low,12-12-2016 11:55:00
BHMBCCMKT01,167,577,6,0,0.28942807625649913,Low,12-12-2016 12:29:00
BHMBCCMKT01,181,577,7,0,0.31369150779896016,Medium,12-12-2016 12:56:00
BHMBCCMKT01,189,577,7,0,0.3275563258232236,Medium,12-12-2016 13:29:00
BHMBCCMKT01,184,577,5,0,0.3188908145580589,Medium,12-12-2016 14:02:00
BHMBCCMKT01,165,577,3,0,0.28596187175043325,Low,12-12-2016 14:29:00
BHMBCCMKT01,159,577,3,0,0.2755632582322357,Low,12-12-2016 14:55:00
BHMBCCMKT01,131,577,2,0,0.2270363951473137,Low,12-12-2016 15:29:00
BHMBCCMKT01,115,577,2,0,0.19930675909878684,Low,12-12-2016 15:56:00
BHMBCCMKT01,95,577,1,0,0.16464471403812825,Low,12-12-2016 16:29:00
BHMBCCMKT01,14,577,1,0,0.024263431542461005,Low,13-12-2016 08:02:00
BHMBCCMKT01,20,577,1,0,0.03466204506065858,Low,13-12-2016 08:29:00
BHMBCCMKT01,33,577,1,0,0.05719237435008666,Low,13-12-2016 09:02:00
BHMBCCMKT01,59,577,1,0,0.1022530329289428,Low,13-12-2016 09:29:00
BHMBCCMKT01,91,577,2,0,0.15771230502599654,Low,13-12-2016 09:55:00
BHMBCCMKT01,132,577,3,0,0.22876949740034663,Low,13-12-2016 10:29:00
BHMBCCMKT01,175,577,4,0,0.30329289428076256,Medium,13-12-2016 11:02:00
BHMBCCMKT01,185,577,5,0,0.32062391681109187,Medium,13-12-2016 11:29:00
BHMBCCMKT01,209,577,7,0,0.36221837088388215,Medium,13-12-2016 12:02:00
BHMBCCMKT01,216,577,7,0,0.37435008665511266,Medium,13-12-2016 12:29:00
BHMBCCMKT01,227,577,7,0,0.3934142114384749,Medium,13-12-2016 13:02:00
BHMBCCMKT01,210,577,5,0,0.36395147313691506,Medium,13-12-2016 13:55:00
BHMBCCMKT01,181,577,3,0,0.31369150779896016,Medium,13-12-2016 14:29:00
BHMBCCMKT01,159,577,3,0,0.2755632582322357,Low,13-12-2016 14:56:00
BHMBCCMKT01,129,577,2,0,0.22357019064124783,Low,13-12-2016 15:28:00
BHMBCCMKT01,103,577,2,0,0.17850953206239167,Low,13-12-2016 16:02:00
BHMBCCMKT01,88,577,1,0,0.15251299826689774,Low,13-12-2016 16:29:00
